point_name,building,unit,system,variable,source_type,protocol_preferred,address_type,address,data_type,engineering_unit,polling_seconds,writable,active
A_A405_ROOM_RETURN_TEMP_C,A,A405,ROOM,RETURN_TEMP_C,room,modbus,holding_register,239,float,C,30,false,true
A_A405_ROOM_LEAK_ALARM,A,A405,ROOM,LEAK_ALARM,room,bacnet,object_instance,10093,bool,bool,30,false,true
A_A405_ROOM_OCCUPANCY,A,A405,ROOM,OCCUPANCY,room,bacnet,object_instance,10094,bool,bool,30,false,true
A_A405_ROOM_SETPOINT_C,A,A405,ROOM,SETPOINT_C,room,bacnet,object_instance,10095,float,C,30,false,true
A_A405_ROOM_HUMIDITY_RH,A,A405,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10096,float,%,30,false,true
A_A406_ROOM_ELECTRICITY_KWH,A,A406,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,241,float,kWh,30,false,true
A_A406_ROOM_WATER_COLD_M3,A,A406,ROOM,WATER_COLD_M3,room,modbus,holding_register,243,float,m3,30,false,true
A_A406_ROOM_WATER_HOT_M3,A,A406,ROOM,WATER_HOT_M3,room,modbus,holding_register,245,float,m3,30,false,true
A_A406_ROOM_FC_KWH,A,A406,ROOM,FC_KWH,room,modbus,holding_register,247,float,kWh,30,false,true
A_A406_ROOM_RETURN_TEMP_C,A,A406,ROOM,RETURN_TEMP_C,room,modbus,holding_register,249,float,C,30,false,true
A_A406_ROOM_LEAK_ALARM,A,A406,ROOM,LEAK_ALARM,room,bacnet,object_instance,10097,bool,bool,30,false,true
A_A406_ROOM_OCCUPANCY,A,A406,ROOM,OCCUPANCY,room,bacnet,object_instance,10098,bool,bool,30,false,true
A_A406_ROOM_SETPOINT_C,A,A406,ROOM,SETPOINT_C,room,bacnet,object_instance,10099,float,C,30,false,true
A_A406_ROOM_HUMIDITY_RH,A,A406,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10100,float,%,30,false,true
A_A407_ROOM_ELECTRICITY_KWH,A,A407,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,251,float,kWh,30,false,true
A_A407_ROOM_WATER_COLD_M3,A,A407,ROOM,WATER_COLD_M3,room,modbus,holding_register,253,float,m3,30,false,true
A_A407_ROOM_WATER_HOT_M3,A,A407,ROOM,WATER_HOT_M3,room,modbus,holding_register,255,float,m3,30,false,true
A_A407_ROOM_FC_KWH,A,A407,ROOM,FC_KWH,room,modbus,holding_register,257,float,kWh,30,false,true
A_A407_ROOM_RETURN_TEMP_C,A,A407,ROOM,RETURN_TEMP_C,room,modbus,holding_register,259,float,C,30,false,true
A_A407_ROOM_LEAK_ALARM,A,A407,ROOM,LEAK_ALARM,room,bacnet,object_instance,10101,bool,bool,30,false,true
A_A407_ROOM_OCCUPANCY,A,A407,ROOM,OCCUPANCY,room,bacnet,object_instance,10102,bool,bool,30,false,true
A_A407_ROOM_SETPOINT_C,A,A407,ROOM,SETPOINT_C,room,bacnet,object_instance,10103,float,C,30,false,true
A_A407_ROOM_HUMIDITY_RH,A,A407,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10104,float,%,30,false,true
A_A408_ROOM_ELECTRICITY_KWH,A,A408,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,261,float,kWh,30,false,true
A_A408_ROOM_WATER_COLD_M3,A,A408,ROOM,WATER_COLD_M3,room,modbus,holding_register,263,float,m3,30,false,true
A_A408_ROOM_WATER_HOT_M3,A,A408,ROOM,WATER_HOT_M3,room,modbus,holding_register,265,float,m3,30,false,true
A_A408_ROOM_FC_KWH,A,A408,ROOM,FC_KWH,room,modbus,holding_register,267,float,kWh,30,false,true
A_A408_ROOM_RETURN_TEMP_C,A,A408,ROOM,RETURN_TEMP_C,room,modbus,holding_register,269,float,C,30,false,true
A_A408_ROOM_LEAK_ALARM,A,A408,ROOM,LEAK_ALARM,room,bacnet,object_instance,10105,bool,bool,30,false,true
A_A408_ROOM_OCCUPANCY,A,A408,ROOM,OCCUPANCY,room,bacnet,object_instance,10106,bool,bool,30,false,true
A_A408_ROOM_SETPOINT_C,A,A408,ROOM,SETPOINT_C,room,bacnet,object_instance,10107,float,C,30,false,true
A_A408_ROOM_HUMIDITY_RH,A,A408,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10108,float,%,30,false,true
A_A409_ROOM_ELECTRICITY_KWH,A,A409,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,271,float,kWh,30,false,true
A_A409_ROOM_WATER_COLD_M3,A,A409,ROOM,WATER_COLD_M3,room,modbus,holding_register,273,float,m3,30,false,true
A_A409_ROOM_WATER_HOT_M3,A,A409,ROOM,WATER_HOT_M3,room,modbus,holding_register,275,float,m3,30,false,true
A_A409_ROOM_FC_KWH,A,A409,ROOM,FC_KWH,room,modbus,holding_register,277,float,kWh,30,false,true
A_A409_ROOM_RETURN_TEMP_C,A,A409,ROOM,RETURN_TEMP_C,room,modbus,holding_register,279,float,C,30,false,true
A_A409_ROOM_LEAK_ALARM,A,A409,ROOM,LEAK_ALARM,room,bacnet,object_instance,10109,bool,bool,30,false,true
A_A409_ROOM_OCCUPANCY,A,A409,ROOM,OCCUPANCY,room,bacnet,object_instance,10110,bool,bool,30,false,true
A_A409_ROOM_SETPOINT_C,A,A409,ROOM,SETPOINT_C,room,bacnet,object_instance,10111,float,C,30,false,true
A_A409_ROOM_HUMIDITY_RH,A,A409,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10112,float,%,30,false,true
A_A410_ROOM_ELECTRICITY_KWH,A,A410,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,281,float,kWh,30,false,true
A_A410_ROOM_WATER_COLD_M3,A,A410,ROOM,WATER_COLD_M3,room,modbus,holding_register,283,float,m3,30,false,true
A_A410_ROOM_WATER_HOT_M3,A,A410,ROOM,WATER_HOT_M3,room,modbus,holding_register,285,float,m3,30,false,true
A_A410_ROOM_FC_KWH,A,A410,ROOM,FC_KWH,room,modbus,holding_register,287,float,kWh,30,false,true
A_A410_ROOM_RETURN_TEMP_C,A,A410,ROOM,RETURN_TEMP_C,room,modbus,holding_register,289,float,C,30,false,true
A_A410_ROOM_LEAK_ALARM,A,A410,ROOM,LEAK_ALARM,room,bacnet,object_instance,10113,bool,bool,30,false,true
A_A410_ROOM_OCCUPANCY,A,A410,ROOM,OCCUPANCY,room,bacnet,object_instance,10114,bool,bool,30,false,true
A_A410_ROOM_SETPOINT_C,A,A410,ROOM,SETPOINT_C,room,bacnet,object_instance,10115,float,C,30,false,true
A_A410_ROOM_HUMIDITY_RH,A,A410,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10116,float,%,30,false,true
A_A411_ROOM_ELECTRICITY_KWH,A,A411,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,291,float,kWh,30,false,true
A_A411_ROOM_WATER_COLD_M3,A,A411,ROOM,WATER_COLD_M3,room,modbus,holding_register,293,float,m3,30,false,true
A_A411_ROOM_WATER_HOT_M3,A,A411,ROOM,WATER_HOT_M3,room,modbus,holding_register,295,float,m3,30,false,true
A_A411_ROOM_FC_KWH,A,A411,ROOM,FC_KWH,room,modbus,holding_register,297,float,kWh,30,false,true
A_A411_ROOM_RETURN_TEMP_C,A,A411,ROOM,RETURN_TEMP_C,room,modbus,holding_register,299,float,C,30,false,true
A_A411_ROOM_LEAK_ALARM,A,A411,ROOM,LEAK_ALARM,room,bacnet,object_instance,10117,bool,bool,30,false,true
A_A411_ROOM_OCCUPANCY,A,A411,ROOM,OCCUPANCY,room,bacnet,object_instance,10118,bool,bool,30,false,true
A_A411_ROOM_SETPOINT_C,A,A411,ROOM,SETPOINT_C,room,bacnet,object_instance,10119,float,C,30,false,true
A_A411_ROOM_HUMIDITY_RH,A,A411,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10120,float,%,30,false,true
A_A412_ROOM_ELECTRICITY_KWH,A,A412,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,301,float,kWh,30,false,true
A_A412_ROOM_WATER_COLD_M3,A,A412,ROOM,WATER_COLD_M3,room,modbus,holding_register,303,float,m3,30,false,true
A_A412_ROOM_WATER_HOT_M3,A,A412,ROOM,WATER_HOT_M3,room,modbus,holding_register,305,float,m3,30,false,true
A_A412_ROOM_FC_KWH,A,A412,ROOM,FC_KWH,room,modbus,holding_register,307,float,kWh,30,false,true
A_A412_ROOM_RETURN_TEMP_C,A,A412,ROOM,RETURN_TEMP_C,room,modbus,holding_register,309,float,C,30,false,true
A_A412_ROOM_LEAK_ALARM,A,A412,ROOM,LEAK_ALARM,room,bacnet,object_instance,10121,bool,bool,30,false,true
A_A412_ROOM_OCCUPANCY,A,A412,ROOM,OCCUPANCY,room,bacnet,object_instance,10122,bool,bool,30,false,true
A_A412_ROOM_SETPOINT_C,A,A412,ROOM,SETPOINT_C,room,bacnet,object_instance,10123,float,C,30,false,true
A_A412_ROOM_HUMIDITY_RH,A,A412,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10124,float,%,30,false,true
A_A413_ROOM_ELECTRICITY_KWH,A,A413,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,311,float,kWh,30,false,true
A_A413_ROOM_WATER_COLD_M3,A,A413,ROOM,WATER_COLD_M3,room,modbus,holding_register,313,float,m3,30,false,true
A_A413_ROOM_WATER_HOT_M3,A,A413,ROOM,WATER_HOT_M3,room,modbus,holding_register,315,float,m3,30,false,true
A_A413_ROOM_FC_KWH,A,A413,ROOM,FC_KWH,room,modbus,holding_register,317,float,kWh,30,false,true
A_A413_ROOM_RETURN_TEMP_C,A,A413,ROOM,RETURN_TEMP_C,room,modbus,holding_register,319,float,C,30,false,true
A_A413_ROOM_LEAK_ALARM,A,A413,ROOM,LEAK_ALARM,room,bacnet,object_instance,10125,bool,bool,30,false,true
A_A413_ROOM_OCCUPANCY,A,A413,ROOM,OCCUPANCY,room,bacnet,object_instance,10126,bool,bool,30,false,true
A_A413_ROOM_SETPOINT_C,A,A413,ROOM,SETPOINT_C,room,bacnet,object_instance,10127,float,C,30,false,true
A_A413_ROOM_HUMIDITY_RH,A,A413,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10128,float,%,30,false,true
A_A414_ROOM_ELECTRICITY_KWH,A,A414,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,321,float,kWh,30,false,true
A_A414_ROOM_WATER_COLD_M3,A,A414,ROOM,WATER_COLD_M3,room,modbus,holding_register,323,float,m3,30,false,true
A_A414_ROOM_WATER_HOT_M3,A,A414,ROOM,WATER_HOT_M3,room,modbus,holding_register,325,float,m3,30,false,true
A_A414_ROOM_FC_KWH,A,A414,ROOM,FC_KWH,room,modbus,holding_register,327,float,kWh,30,false,true
A_A414_ROOM_RETURN_TEMP_C,A,A414,ROOM,RETURN_TEMP_C,room,modbus,holding_register,329,float,C,30,false,true
A_A414_ROOM_LEAK_ALARM,A,A414,ROOM,LEAK_ALARM,room,bacnet,object_instance,10129,bool,bool,30,false,true
A_A414_ROOM_OCCUPANCY,A,A414,ROOM,OCCUPANCY,room,bacnet,object_instance,10130,bool,bool,30,false,true
A_A414_ROOM_SETPOINT_C,A,A414,ROOM,SETPOINT_C,room,bacnet,object_instance,10131,float,C,30,false,true
A_A414_ROOM_HUMIDITY_RH,A,A414,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10132,float,%,30,false,true
A_A415_ROOM_ELECTRICITY_KWH,A,A415,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,331,float,kWh,30,false,true
A_A415_ROOM_WATER_COLD_M3,A,A415,ROOM,WATER_COLD_M3,room,modbus,holding_register,333,float,m3,30,false,true
A_A415_ROOM_WATER_HOT_M3,A,A415,ROOM,WATER_HOT_M3,room,modbus,holding_register,335,float,m3,30,false,true
A_A415_ROOM_FC_KWH,A,A415,ROOM,FC_KWH,room,modbus,holding_register,337,float,kWh,30,false,true
A_A415_ROOM_RETURN_TEMP_C,A,A415,ROOM,RETURN_TEMP_C,room,modbus,holding_register,339,float,C,30,false,true
A_A415_ROOM_LEAK_ALARM,A,A415,ROOM,LEAK_ALARM,room,bacnet,object_instance,10133,bool,bool,30,false,true
A_A415_ROOM_OCCUPANCY,A,A415,ROOM,OCCUPANCY,room,bacnet,object_instance,10134,bool,bool,30,false,true
A_A415_ROOM_SETPOINT_C,A,A415,ROOM,SETPOINT_C,room,bacnet,object_instance,10135,float,C,30,false,true
A_A415_ROOM_HUMIDITY_RH,A,A415,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10136,float,%,30,false,true
A_A416_ROOM_ELECTRICITY_KWH,A,A416,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,341,float,kWh,30,false,true
A_A416_ROOM_WATER_COLD_M3,A,A416,ROOM,WATER_COLD_M3,room,modbus,holding_register,343,float,m3,30,false,true
A_A416_ROOM_WATER_HOT_M3,A,A416,ROOM,WATER_HOT_M3,room,modbus,holding_register,345,float,m3,30,false,true
A_A416_ROOM_FC_KWH,A,A416,ROOM,FC_KWH,room,modbus,holding_register,347,float,kWh,30,false,true
A_A416_ROOM_RETURN_TEMP_C,A,A416,ROOM,RETURN_TEMP_C,room,modbus,holding_register,349,float,C,30,false,true
A_A416_ROOM_LEAK_ALARM,A,A416,ROOM,LEAK_ALARM,room,bacnet,object_instance,10137,bool,bool,30,false,true
A_A416_ROOM_OCCUPANCY,A,A416,ROOM,OCCUPANCY,room,bacnet,object_instance,10138,bool,bool,30,false,true
A_A416_ROOM_SETPOINT_C,A,A416,ROOM,SETPOINT_C,room,bacnet,object_instance,10139,float,C,30,false,true
A_A416_ROOM_HUMIDITY_RH,A,A416,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10140,float,%,30,false,true
A_A417_ROOM_ELECTRICITY_KWH,A,A417,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,351,float,kWh,30,false,true
A_A417_ROOM_WATER_COLD_M3,A,A417,ROOM,WATER_COLD_M3,room,modbus,holding_register,353,float,m3,30,false,true
A_A417_ROOM_WATER_HOT_M3,A,A417,ROOM,WATER_HOT_M3,room,modbus,holding_register,355,float,m3,30,false,true
A_A417_ROOM_FC_KWH,A,A417,ROOM,FC_KWH,room,modbus,holding_register,357,float,kWh,30,false,true
A_A417_ROOM_RETURN_TEMP_C,A,A417,ROOM,RETURN_TEMP_C,room,modbus,holding_register,359,float,C,30,false,true
A_A417_ROOM_LEAK_ALARM,A,A417,ROOM,LEAK_ALARM,room,bacnet,object_instance,10141,bool,bool,30,false,true
A_A417_ROOM_OCCUPANCY,A,A417,ROOM,OCCUPANCY,room,bacnet,object_instance,10142,bool,bool,30,false,true
A_A417_ROOM_SETPOINT_C,A,A417,ROOM,SETPOINT_C,room,bacnet,object_instance,10143,float,C,30,false,true
A_A417_ROOM_HUMIDITY_RH,A,A417,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10144,float,%,30,false,true
A_A418_ROOM_ELECTRICITY_KWH,A,A418,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,361,float,kWh,30,false,true
A_A418_ROOM_WATER_COLD_M3,A,A418,ROOM,WATER_COLD_M3,room,modbus,holding_register,363,float,m3,30,false,true
A_A418_ROOM_WATER_HOT_M3,A,A418,ROOM,WATER_HOT_M3,room,modbus,holding_register,365,float,m3,30,false,true
A_A418_ROOM_FC_KWH,A,A418,ROOM,FC_KWH,room,modbus,holding_register,367,float,kWh,30,false,true
A_A418_ROOM_RETURN_TEMP_C,A,A418,ROOM,RETURN_TEMP_C,room,modbus,holding_register,369,float,C,30,false,true
A_A418_ROOM_LEAK_ALARM,A,A418,ROOM,LEAK_ALARM,room,bacnet,object_instance,10145,bool,bool,30,false,true
A_A418_ROOM_OCCUPANCY,A,A418,ROOM,OCCUPANCY,room,bacnet,object_instance,10146,bool,bool,30,false,true
A_A418_ROOM_SETPOINT_C,A,A418,ROOM,SETPOINT_C,room,bacnet,object_instance,10147,float,C,30,false,true
A_A418_ROOM_HUMIDITY_RH,A,A418,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10148,float,%,30,false,true
A_A419_ROOM_ELECTRICITY_KWH,A,A419,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,371,float,kWh,30,false,true
A_A419_ROOM_WATER_COLD_M3,A,A419,ROOM,WATER_COLD_M3,room,modbus,holding_register,373,float,m3,30,false,true
A_A419_ROOM_WATER_HOT_M3,A,A419,ROOM,WATER_HOT_M3,room,modbus,holding_register,375,float,m3,30,false,true
A_A419_ROOM_FC_KWH,A,A419,ROOM,FC_KWH,room,modbus,holding_register,377,float,kWh,30,false,true
A_A419_ROOM_RETURN_TEMP_C,A,A419,ROOM,RETURN_TEMP_C,room,modbus,holding_register,379,float,C,30,false,true
A_A419_ROOM_LEAK_ALARM,A,A419,ROOM,LEAK_ALARM,room,bacnet,object_instance,10149,bool,bool,30,false,true
A_A419_ROOM_OCCUPANCY,A,A419,ROOM,OCCUPANCY,room,bacnet,object_instance,10150,bool,bool,30,false,true
A_A419_ROOM_SETPOINT_C,A,A419,ROOM,SETPOINT_C,room,bacnet,object_instance,10151,float,C,30,false,true
A_A419_ROOM_HUMIDITY_RH,A,A419,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10152,float,%,30,false,true
A_A501_ROOM_ELECTRICITY_KWH,A,A501,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,381,float,kWh,30,false,true
A_A501_ROOM_WATER_COLD_M3,A,A501,ROOM,WATER_COLD_M3,room,modbus,holding_register,383,float,m3,30,false,true
A_A501_ROOM_WATER_HOT_M3,A,A501,ROOM,WATER_HOT_M3,room,modbus,holding_register,385,float,m3,30,false,true
A_A501_ROOM_FC_KWH,A,A501,ROOM,FC_KWH,room,modbus,holding_register,387,float,kWh,30,false,true
A_A501_ROOM_RETURN_TEMP_C,A,A501,ROOM,RETURN_TEMP_C,room,modbus,holding_register,389,float,C,30,false,true
A_A501_ROOM_LEAK_ALARM,A,A501,ROOM,LEAK_ALARM,room,bacnet,object_instance,10153,bool,bool,30,false,true
A_A501_ROOM_OCCUPANCY,A,A501,ROOM,OCCUPANCY,room,bacnet,object_instance,10154,bool,bool,30,false,true
A_A501_ROOM_SETPOINT_C,A,A501,ROOM,SETPOINT_C,room,bacnet,object_instance,10155,float,C,30,false,true
A_A501_ROOM_HUMIDITY_RH,A,A501,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10156,float,%,30,false,true
A_A502_ROOM_ELECTRICITY_KWH,A,A502,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,391,float,kWh,30,false,true
A_A502_ROOM_WATER_COLD_M3,A,A502,ROOM,WATER_COLD_M3,room,modbus,holding_register,393,float,m3,30,false,true
A_A502_ROOM_WATER_HOT_M3,A,A502,ROOM,WATER_HOT_M3,room,modbus,holding_register,395,float,m3,30,false,true
A_A502_ROOM_FC_KWH,A,A502,ROOM,FC_KWH,room,modbus,holding_register,397,float,kWh,30,false,true
A_A502_ROOM_RETURN_TEMP_C,A,A502,ROOM,RETURN_TEMP_C,room,modbus,holding_register,399,float,C,30,false,true
A_A502_ROOM_LEAK_ALARM,A,A502,ROOM,LEAK_ALARM,room,bacnet,object_instance,10157,bool,bool,30,false,true
A_A502_ROOM_OCCUPANCY,A,A502,ROOM,OCCUPANCY,room,bacnet,object_instance,10158,bool,bool,30,false,true
A_A502_ROOM_SETPOINT_C,A,A502,ROOM,SETPOINT_C,room,bacnet,object_instance,10159,float,C,30,false,true
A_A502_ROOM_HUMIDITY_RH,A,A502,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10160,float,%,30,false,true
A_A503_ROOM_ELECTRICITY_KWH,A,A503,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,401,float,kWh,30,false,true
A_A503_ROOM_WATER_COLD_M3,A,A503,ROOM,WATER_COLD_M3,room,modbus,holding_register,403,float,m3,30,false,true
A_A503_ROOM_WATER_HOT_M3,A,A503,ROOM,WATER_HOT_M3,room,modbus,holding_register,405,float,m3,30,false,true
A_A503_ROOM_FC_KWH,A,A503,ROOM,FC_KWH,room,modbus,holding_register,407,float,kWh,30,false,true
A_A503_ROOM_RETURN_TEMP_C,A,A503,ROOM,RETURN_TEMP_C,room,modbus,holding_register,409,float,C,30,false,true
A_A503_ROOM_LEAK_ALARM,A,A503,ROOM,LEAK_ALARM,room,bacnet,object_instance,10161,bool,bool,30,false,true
A_A503_ROOM_OCCUPANCY,A,A503,ROOM,OCCUPANCY,room,bacnet,object_instance,10162,bool,bool,30,false,true
A_A503_ROOM_SETPOINT_C,A,A503,ROOM,SETPOINT_C,room,bacnet,object_instance,10163,float,C,30,false,true
A_A503_ROOM_HUMIDITY_RH,A,A503,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10164,float,%,30,false,true
A_A504_ROOM_ELECTRICITY_KWH,A,A504,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,411,float,kWh,30,false,true
A_A504_ROOM_WATER_COLD_M3,A,A504,ROOM,WATER_COLD_M3,room,modbus,holding_register,413,float,m3,30,false,true
A_A504_ROOM_WATER_HOT_M3,A,A504,ROOM,WATER_HOT_M3,room,modbus,holding_register,415,float,m3,30,false,true
A_A504_ROOM_FC_KWH,A,A504,ROOM,FC_KWH,room,modbus,holding_register,417,float,kWh,30,false,true
A_A504_ROOM_RETURN_TEMP_C,A,A504,ROOM,RETURN_TEMP_C,room,modbus,holding_register,419,float,C,30,false,true
A_A504_ROOM_LEAK_ALARM,A,A504,ROOM,LEAK_ALARM,room,bacnet,object_instance,10165,bool,bool,30,false,true
A_A504_ROOM_OCCUPANCY,A,A504,ROOM,OCCUPANCY,room,bacnet,object_instance,10166,bool,bool,30,false,true
A_A504_ROOM_SETPOINT_C,A,A504,ROOM,SETPOINT_C,room,bacnet,object_instance,10167,float,C,30,false,true
A_A504_ROOM_HUMIDITY_RH,A,A504,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10168,float,%,30,false,true
A_A505_ROOM_ELECTRICITY_KWH,A,A505,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,421,float,kWh,30,false,true
A_A505_ROOM_WATER_COLD_M3,A,A505,ROOM,WATER_COLD_M3,room,modbus,holding_register,423,float,m3,30,false,true
A_A505_ROOM_WATER_HOT_M3,A,A505,ROOM,WATER_HOT_M3,room,modbus,holding_register,425,float,m3,30,false,true
A_A505_ROOM_FC_KWH,A,A505,ROOM,FC_KWH,room,modbus,holding_register,427,float,kWh,30,false,true
A_A505_ROOM_RETURN_TEMP_C,A,A505,ROOM,RETURN_TEMP_C,room,modbus,holding_register,429,float,C,30,false,true
A_A505_ROOM_LEAK_ALARM,A,A505,ROOM,LEAK_ALARM,room,bacnet,object_instance,10169,bool,bool,30,false,true
A_A505_ROOM_OCCUPANCY,A,A505,ROOM,OCCUPANCY,room,bacnet,object_instance,10170,bool,bool,30,false,true
A_A505_ROOM_SETPOINT_C,A,A505,ROOM,SETPOINT_C,room,bacnet,object_instance,10171,float,C,30,false,true
A_A505_ROOM_HUMIDITY_RH,A,A505,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10172,float,%,30,false,true
A_A506_ROOM_ELECTRICITY_KWH,A,A506,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,431,float,kWh,30,false,true
A_A506_ROOM_WATER_COLD_M3,A,A506,ROOM,WATER_COLD_M3,room,modbus,holding_register,433,float,m3,30,false,true
A_A506_ROOM_WATER_HOT_M3,A,A506,ROOM,WATER_HOT_M3,room,modbus,holding_register,435,float,m3,30,false,true
A_A506_ROOM_FC_KWH,A,A506,ROOM,FC_KWH,room,modbus,holding_register,437,float,kWh,30,false,true
A_A506_ROOM_RETURN_TEMP_C,A,A506,ROOM,RETURN_TEMP_C,room,modbus,holding_register,439,float,C,30,false,true
A_A506_ROOM_LEAK_ALARM,A,A506,ROOM,LEAK_ALARM,room,bacnet,object_instance,10173,bool,bool,30,false,true
A_A506_ROOM_OCCUPANCY,A,A506,ROOM,OCCUPANCY,room,bacnet,object_instance,10174,bool,bool,30,false,true
A_A506_ROOM_SETPOINT_C,A,A506,ROOM,SETPOINT_C,room,bacnet,object_instance,10175,float,C,30,false,true
A_A506_ROOM_HUMIDITY_RH,A,A506,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10176,float,%,30,false,true
A_A507_ROOM_ELECTRICITY_KWH,A,A507,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,441,float,kWh,30,false,true
A_A507_ROOM_WATER_COLD_M3,A,A507,ROOM,WATER_COLD_M3,room,modbus,holding_register,443,float,m3,30,false,true
A_A507_ROOM_WATER_HOT_M3,A,A507,ROOM,WATER_HOT_M3,room,modbus,holding_register,445,float,m3,30,false,true
A_A507_ROOM_FC_KWH,A,A507,ROOM,FC_KWH,room,modbus,holding_register,447,float,kWh,30,false,true
A_A507_ROOM_RETURN_TEMP_C,A,A507,ROOM,RETURN_TEMP_C,room,modbus,holding_register,449,float,C,30,false,true
A_A507_ROOM_LEAK_ALARM,A,A507,ROOM,LEAK_ALARM,room,bacnet,object_instance,10177,bool,bool,30,false,true
A_A507_ROOM_OCCUPANCY,A,A507,ROOM,OCCUPANCY,room,bacnet,object_instance,10178,bool,bool,30,false,true
A_A507_ROOM_SETPOINT_C,A,A507,ROOM,SETPOINT_C,room,bacnet,object_instance,10179,float,C,30,false,true
A_A507_ROOM_HUMIDITY_RH,A,A507,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10180,float,%,30,false,true
A_A508_ROOM_ELECTRICITY_KWH,A,A508,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,451,float,kWh,30,false,true
A_A508_ROOM_WATER_COLD_M3,A,A508,ROOM,WATER_COLD_M3,room,modbus,holding_register,453,float,m3,30,false,true
A_A508_ROOM_WATER_HOT_M3,A,A508,ROOM,WATER_HOT_M3,room,modbus,holding_register,455,float,m3,30,false,true
A_A508_ROOM_FC_KWH,A,A508,ROOM,FC_KWH,room,modbus,holding_register,457,float,kWh,30,false,true
A_A508_ROOM_RETURN_TEMP_C,A,A508,ROOM,RETURN_TEMP_C,room,modbus,holding_register,459,float,C,30,false,true
A_A508_ROOM_LEAK_ALARM,A,A508,ROOM,LEAK_ALARM,room,bacnet,object_instance,10181,bool,bool,30,false,true
A_A508_ROOM_OCCUPANCY,A,A508,ROOM,OCCUPANCY,room,bacnet,object_instance,10182,bool,bool,30,false,true
A_A508_ROOM_SETPOINT_C,A,A508,ROOM,SETPOINT_C,room,bacnet,object_instance,10183,float,C,30,false,true
A_A508_ROOM_HUMIDITY_RH,A,A508,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10184,float,%,30,false,true
A_A509_ROOM_ELECTRICITY_KWH,A,A509,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,461,float,kWh,30,false,true
A_A509_ROOM_WATER_COLD_M3,A,A509,ROOM,WATER_COLD_M3,room,modbus,holding_register,463,float,m3,30,false,true
A_A509_ROOM_WATER_HOT_M3,A,A509,ROOM,WATER_HOT_M3,room,modbus,holding_register,465,float,m3,30,false,true
A_A509_ROOM_FC_KWH,A,A509,ROOM,FC_KWH,room,modbus,holding_register,467,float,kWh,30,false,true
A_A509_ROOM_RETURN_TEMP_C,A,A509,ROOM,RETURN_TEMP_C,room,modbus,holding_register,469,float,C,30,false,true
A_A509_ROOM_LEAK_ALARM,A,A509,ROOM,LEAK_ALARM,room,bacnet,object_instance,10185,bool,bool,30,false,true
A_A509_ROOM_OCCUPANCY,A,A509,ROOM,OCCUPANCY,room,bacnet,object_instance,10186,bool,bool,30,false,true
A_A509_ROOM_SETPOINT_C,A,A509,ROOM,SETPOINT_C,room,bacnet,object_instance,10187,float,C,30,false,true
A_A509_ROOM_HUMIDITY_RH,A,A509,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10188,float,%,30,false,true
